657	есть	есть	PART	_	_	_	_	_	@at1995m-words#@at1995m#294.259#294.526
658	никто	никто	PRON	_	Case=Nom	_	_	_	@sag1984m-words#@sag1984m#198.357#198.598
659	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#198.598#198.839
660	обсуждает	обсуждать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#198.839#199.08
661	свою	свой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#199.08#199.321
662	ставку	ставка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#199.321#199.562
663	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#199.562#199.803
664	то	то	PART	_	_	_	_	_	@at1995m-words#@at1995m#293.992#294.259
665	есть	есть	PART	_	_	_	_	_	@at1995m-words#@at1995m#294.259#294.526
666	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#200.285#200.526
667	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#200.526#200.767
668	можешь	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#200.767#201.008
669	как	как	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#201.008#201.249
670	артист	артист	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#201.249#201.49
671	поэпизодник	поэпизодник	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#201.49#201.731
672	просто	просто	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#201.731#201.972
673	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#201.972#202.213
674	что	что	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#202.213#202.454
675	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#202.454#202.695
676	стоишь	стоить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#202.695#202.936
677	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@sag1984m-words#@sag1984m#202.936#203.177
678	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#203.177#203.418
679	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#203.418#203.659
680	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#203.659#203.9
681	тысячу	тысяча	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#203.9#204.141
682	долларов	доллар	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#204.141#204.382
683	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#204.382#204.623
684	нет	нет	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#204.623#204.864
685	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#204.864#205.105
686	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#205.105#205.346
687	сыграл	сыграть	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#205.346#205.587
688	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#205.587#205.828
689	одном	один	NUM	_	Case=Loc|Gender=Masc	_	_	_	@sag1984m-words#@sag1984m#205.828#206.069
690	фильме	фильм	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#206.069#206.31
691	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#206.31#206.551
692	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#206.551#206.792
693	тебя	ты	PRON	_	Case=Gen|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#206.792#207.033
694	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#207.033#207.274
695	там	там	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#207.274#207.515
696	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@sag1984m-words#@sag1984m#207.515#207.756
697	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#207.756#207.997
698	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#207.997#208.238
699	две	два	NUM	_	Animacy=Inan|Case=Nom|Gender=Fem	_	_	_	@sag1984m-words#@sag1984m#208.238#208.479
700	сцены	сцена	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#208.479#208.72
701	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@sag1984m-words#@sag1984m#208.72#208.961
702	уже	уже	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#208.961#209.202
703	стоит	стоить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#209.202#209.443
704	таких	такой	DET	_	Case=Gen|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#209.443#209.684
705	денег	деньги	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#209.684#209.925
706	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#209.925#210.166
707	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#210.166#210.407
708	играл	играть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#210.407#210.648
709	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#210.889#211.13
710	фильме	фильм	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#210.648#210.889
711	без	без	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#210.889#211.13
712	слов	слово	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#211.13#211.371
713	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#211.371#211.612
714	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@sag1984m-words#@sag1984m#211.612#211.853
715	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#211.853#212.094
716	все-таки	все-таки	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#212.094#212.335
717	массовка	массовка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#212.335#212.576
718	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#212.576#212.817
719	есть	есть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#212.817#213.058
720	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#213.058#213.299
721	тебя	ты	PRON	_	Case=Gen|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#213.299#213.54
722	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#213.54#213.781
723	есть	есть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#213.781#214.022
724	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#214.022#214.263
725	стоишь	стоять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#214.263#214.504
726	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#214.504#214.745
727	определенной	определенный	ADJ	_	Case=Loc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#214.745#214.986
728	градации	градация	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#214.986#215.227
729	понимаешь	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#215.227#215.468
730	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#215.468#215.709
731	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#215.709#215.95
732	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@sag1984m-words#@sag1984m#215.95#216.191
733	близкий	близкий	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#216.191#216.432
734	друг	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#216.432#216.69
735	да	да	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#217.78#217.997
736	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#217.997#218.214
737	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@sag1984m-words#@sag1984m#218.214#218.431
738	близкий	близкий	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#218.431#218.648
739	э	э	INTJ	_	_	_	_	_	@sag1984m-words#@sag1984m#218.648#218.865
740	друг	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#218.865#219.082
741	ээ	ээ	INTJ	_	_	_	_	_	@sag1984m-words#@sag1984m#219.082#219.299
742	играл	играть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#219.299#219.516
743	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#219.516#219.733
744	Джоне	Джон	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#219.733#219.95
745	Уике	Уик	PROPN	_	Animacy=Anim|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#219.95#220.167
746	щас	сейчас	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#220.167#220.384
747	там	там	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#220.384#220.601
748	еще	еще	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#220.601#220.818
749	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#220.818#221.035
750	там	там	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#221.035#221.252
751	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#221.252#221.469
752	ээ	ээ	INTJ	_	_	_	_	_	@sag1984m-words#@sag1984m#221.469#221.686
753	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#221.686#221.903
754	ээ	ээ	INTJ	_	_	_	_	_	@sag1984m-words#@sag1984m#221.903#222.13
755	других	другой	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#222.76#223.002
756	фильмов	фильм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#223.002#223.244
757	таких	такой	DET	_	Case=Gen|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#223.244#223.486
758	студийных	студийный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#223.486#223.728
759	и	и	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#223.728#223.97
760	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#223.97#224.212
761	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#224.212#224.454
762	друг	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#224.454#224.696
763	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#224.696#224.938
764	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@sag1984m-words#@sag1984m#224.938#225.18
765	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#225.18#225.422
766	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#225.422#225.664
767	себе	себя	PRON	_	Case=Dat	_	_	_	@sag1984m-words#@sag1984m#225.664#225.906
768	позволить	позволить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#225.906#226.148
769	снять	снять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#226.148#226.39
770	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#226.39#226.632
771	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#226.632#226.874
772	вот	вот	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#226.874#227.116
773	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@sag1984m-words#@sag1984m#227.116#227.358
774	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#227.358#227.6
775	снимали	снимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#227.6#227.842
776	Родину	Родина	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#227.842#228.084
777	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@sag1984m-words#@sag1984m#228.084#228.326
778	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#228.326#228.568
779	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#228.568#228.81
780	себе	себя	PRON	_	Case=Dat	_	_	_	@sag1984m-words#@sag1984m#228.81#229.052
781	позволить	позволить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#229.052#229.294
782	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#229.294#229.536
783	снять	снять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#229.536#229.778
784	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#229.778#230.02
785	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#230.02#230.262
786	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#230.262#230.504
787	близкий	близкий	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#230.504#230.746
788	друг	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#230.746#230.988
789	потому	потому	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#230.988#231.23
790	что	что	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#231.23#231.472
791	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#231.472#231.714
792	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#231.714#231.956
793	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#231.956#232.198
794	него	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#232.198#232.44
795	агентство	агентство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#232.44#232.682
796	Уиллиам	Уиллиам	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#232.682#232.924
797	Морис	Морис	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#232.924#233.166
798	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#233.166#233.408
799	состоит	состоять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#233.408#233.65
800	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#233.65#233.892
801	профсоюзе	профсоюз	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#233.892#234.134
802	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#234.134#234.376
803	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#234.376#234.618
804	есть	есть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#234.618#234.86
805	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@sag1984m-words#@sag1984m#234.86#235.102
806	понимаю	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#235.102#235.344
807	что	что	SCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#235.344#235.6
808	то	то	PART	_	_	_	_	_	@at1995m-words#@at1995m#293.992#294.259
809	есть	есть	PART	_	_	_	_	_	@at1995m-words#@at1995m#294.259#294.526
810	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#236.714#236.991
811	уже	уже	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#236.991#237.268
812	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#237.268#237.545
813	Джоне	Джон	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#237.545#237.822
814	Уике	Уик	PROPN	_	Animacy=Anim|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#237.822#238.099
815	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#238.099#238.376
816	произнес	произнести	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#238.376#238.653
817	одну	один	NUM	_	Case=Acc|Gender=Fem	_	_	_	@sag1984m-words#@sag1984m#238.653#238.93
818	фразу	фраза	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#238.93#239.207
819	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#239.207#239.484
820	но	но	CCONJ	_	_	_	_	_	@sag1984m-words#@sag1984m#239.484#239.761
821	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#239.761#240.038
822	уже	уже	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#240.038#240.315
823	стоит	стоить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#240.315#240.592
824	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#240.592#240.869
825	неделю	неделя	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#240.869#241.146
826	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#241.146#241.423
827	что-то	что-то	PRON	_	Case=Acc	_	_	_	@sag1984m-words#@sag1984m#241.423#241.7
828	по-моему	по-моему	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#241.7#241.977
829	там	там	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#241.977#242.254
830	десять	десять	NUM	_	Case=Nom	_	_	_	@sag1984m-words#@sag1984m#242.254#242.531
831	тысяч	тысяча	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#242.531#242.808
832	долларов	доллар	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#242.808#243.085
833	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#243.085#243.362
834	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#243.362#243.639
835	неделю	неделя	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#243.639#243.92
836	то	то	PART	_	_	_	_	_	@at1995m-words#@at1995m#293.992#294.259
837	есть	есть	PART	_	_	_	_	_	@at1995m-words#@at1995m#294.259#294.526
838	т...	т...	X	_	_	_	_	_	@sag1984m-words#@sag1984m#244.656#244.904
839	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#244.904#245.152
840	не	не	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#245.152#245.4
841	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#245.4#245.648
842	набрать	набрать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#245.648#245.896
843	артиста	артист	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#245.896#246.144
844	на	на	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#246.144#246.392
845	один	один	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@sag1984m-words#@sag1984m#246.392#246.64
846	день	день	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#246.64#246.888
847	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#246.888#247.136
848	покупаешь	покупать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#247.136#247.384
849	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@sag1984m-words#@sag1984m#247.384#247.632
850	на	на	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#247.632#247.88
851	неделю	неделя	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#247.88#248.128
852	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#248.128#248.376
853	понимаешь	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#248.376#248.624
854	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#248.624#248.872
855	то	то	PART	_	_	_	_	_	@at1995m-words#@at1995m#293.992#294.259
856	есть	есть	PART	_	_	_	_	_	@at1995m-words#@at1995m#294.259#294.526
857	там	там	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#249.368#249.616
858	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#249.616#249.864
859	у	у	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#249.864#250.112
860	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@sag1984m-words#@sag1984m#250.112#250.36
861	в	в	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#250.36#250.608
862	России	Россия	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#250.608#250.856
863	там	там	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#250.856#251.104
864	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#251.104#251.352
865	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#251.352#251.6
866	платишь	платить	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@sag1984m-words#@sag1984m#251.6#251.848
867	за	за	ADP	_	_	_	_	_	@sag1984m-words#@sag1984m#251.848#252.096
868	смену	смена	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#252.096#252.344
869	/	/	PUNCT	_	_	_	_	_	@sag1984m-words#@sag1984m#252.344#252.592
870	там	там	ADV	_	Degree=Pos	_	_	_	@sag1984m-words#@sag1984m#252.592#252.84
871	то	то	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#253.84#254.07
872	есть	есть	PART	_	_	_	_	_	@sag1984m-words#@sag1984m#254.07#254.3
873	допустим	допустить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Mid	_	_	_	@sag1984m-words#@sag1984m#254.3#254.53
874	чувакам	чувак	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@sag1984m-words#@sag1984m#254.53#254.76
875	э	э	INTJ	_	_	_	_	_	@sag1984m-words#@sag1984m#254.76#254.99
876	типа	типа	INTJ	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#254.99#255.22
877	Броуди	Броуди	PROPN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@sag1984m-words#@sag1984m#255.22#255.45
878	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@sag1984m-words#@sag1984m#255.45#255.68
